1,498,501,502,496,499,502,500,507,499,501,501,502,500,501,497,500,499,500,504,502,505,500,502,501,499,499,503,499,498,502,503,497,498,500,497,505,496,505,502,501,502,500,502,502,499,503,500,500,507,502,501,503,501,506,498,503,500,499,499,499,497,500,505,498,500,502,498,498,496,501,500,499,500,504,505,501,500,501,503,499,505,498,502,504,497,501,500,499,499,501,502,497,496,502,500,497,503,502,498,500,503,498,504,503,498,497,499,506,501,500,497,499,507,502,501,497,502,500,503,502,500,500,502,501,501,504,501,495,498,502,502,497,500,501,501,499,501,500,501,503,502,504,499,503,502,496,504,497,500,499,498,498,499,497,501,503,496,500,500,501,499,505,501,506,502,498,501,503,499,503,503,504,498,499,502,498,497,499,500,502,501,501,498,504,505,500,504,504,498,499,502,501,504,498,498,499,499,503,502,501,498,498,500,500,502,502,503,503,499,499,494,502,499,500,501,498,498,501,497,500,499,499,502,498,503,499,503,497,504,501,501,499,503,497,500,502,503,502,503,497,502,500,499,501,503,495,499,501,501,499,505,500,504,505,500,498,
5,501,503,500,503,503,496,503,502,494,500,501,505,502,501,506,503,500,502,501,497,504,501,498,500,503,500,503,498,502,504,506,497,499,502,502,497,499,500,499,496,502,500,497,494,497,501,503,503,498,499,504,505,501,501,500,499,499,498,502,500,503,500,500,504,502,497,502,503,500,501,500,504,500,504,503,499,503,501,499,498,495,499,495,500,502,499,498,501,502,498,500,499,501,500,506,503,497,503,499,500,504,501,501,498,499,500,497,501,502,502,505,497,506,502,501,502,505,497,498,497,495,503,503,500,503,500,502,499,499,501,503,505,503,500,504,498,501,498,503,503,502,505,500,497,501,501,499,499,498,501,499,496,501,495,499,497,499,499,500,497,504,498,500,500,501,506,505,500,500,496,501,500,500,500,504,503,499,497,494,499,498,501,503,500,503,502,503,497,501,501,499,504,504,501,502,501,503,501,503,503,500,498,498,500,499,504,502,501,500,498,501,499,499,496,494,504,499,502,496,499,502,505,502,496,502,501,505,499,497,500,500,499,500,501,502,497,506,506,502,503,499,501,502,503,504,504,505,498,503,505,502,501,503,499,500,499,
9,501,496,501,504,503,492,505,500,502,504,497,496,503,502,499,498,505,500,496,504,503,500,498,499,505,504,500,501,501,501,502,502,504,499,503,500,503,499,501,501,498,497,496,501,498,501,495,497,498,501,501,501,499,504,501,499,501,503,501,502,500,502,495,503,505,501,501,501,499,501,500,501,503,499,500,496,503,499,497,498,497,502,502,501,501,501,502,501,499,501,500,501,495,493,500,500,497,497,504,500,498,502,499,504,502,505,503,503,504,502,502,504,501,501,502,502,498,501,497,499,500,503,505,499,501,500,499,500,494,501,500,500,504,503,503,505,498,502,499,500,499,501,503,503,500,499,499,503,495,502,503,501,502,498,499,498,501,500,500,504,505,498,500,500,503,501,502,505,497,503,499,499,499,506,500,505,501,507,498,502,506,498,502,501,497,501,501,503,503,499,503,499,506,504,503,504,502,500,506,505,496,501,501,500,499,500,500,501,504,500,506,506,501,500,503,504,503,500,501,501,504,500,500,502,505,501,500,498,501,502,501,500,499,502,500,504,501,498,501,499,498,507,496,500,501,505,499,503,502,504,503,498,499,502,504,499,
13,500,500,504,503,500,501,499,502,501,500,501,498,496,502,502,496,506,500,502,498,504,505,504,500,506,499,498,501,494,501,499,505,502,500,501,501,500,497,500,503,497,502,500,500,498,503,499,501,503,502,501,498,504,503,501,498,501,502,499,502,503,504,504,504,503,502,497,504,503,499,499,502,504,499,499,500,499,501,499,498,498,501,505,506,499,502,498,499,503,506,499,503,504,501,499,503,502,502,500,498,499,502,498,503,503,507,501,502,503,503,502,498,500,500,502,497,499,499,497,500,504,500,497,502,503,498,499,497,504,500,503,501,497,501,503,499,500,500,494,502,497,500,498,505,503,506,498,500,505,501,501,497,502,503,502,499,506,504,502,502,498,501,499,494,499,498,501,502,503,506,496,501,498,500,497,496,505,502,503,499,501,502,498,502,496,506,501,499,500,497,504,501,496,499,501,504,501,497,500,503,500,498,504,499,496,500,496,506,502,503,508,505,499,506,500,498,507,507,504,497,505,499,503,501,504,500,500,503,498,500,501,503,500,502,502,499,501,501,499,497,502,500,502,506,501,498,502,502,499,498,500,500,501,503,501,502,
17,499,501,505,498,497,502,499,501,506,502,502,501,503,498,504,499,498,504,501,503,501,505,500,501,503,499,500,503,502,500,507,505,503,505,502,504,500,506,503,499,501,499,503,502,505,502,500,503,504,503,501,498,502,500,501,501,501,501,499,501,502,497,500,500,504,500,501,504,500,499,500,494,501,497,499,501,497,497,503,504,503,501,501,501,505,500,505,501,497,508,503,500,507,499,504,497,501,506,503,500,502,505,506,502,504,502,503,501,503,501,503,501,497,503,501,503,500,501,500,498,504,503,502,500,500,504,505,501,504,497,502,503,494,500,502,501,504,500,500,503,502,499,503,500,501,502,501,503,503,495,500,502,502,504,502,499,497,499,501,504,495,506,503,506,501,498,499,502,496,501,501,501,498,503,499,501,500,498,501,499,501,501,500,498,501,504,506,498,501,502,499,499,496,504,501,501,496,497,502,497,501,503,498,500,502,501,498,501,505,500,503,502,497,499,500,499,501,497,500,503,502,495,499,506,502,502,500,503,503,502,502,499,501,502,502,501,502,498,495,503,502,506,504,500,495,497,503,502,498,501,503,498,498,500,499,500,
21,502,506,501,501,499,500,506,500,498,502,497,507,504,497,502,500,504,503,504,498,499,501,503,502,500,497,499,504,505,501,500,500,503,502,499,502,501,499,504,499,502,497,503,500,500,501,505,497,500,500,504,502,502,496,498,499,500,499,498,499,503,504,499,499,501,500,505,496,502,499,499,503,500,499,500,497,494,499,500,504,503,499,504,503,502,499,503,502,501,502,500,505,501,500,499,501,499,503,499,503,500,503,502,501,498,498,501,499,504,502,500,499,500,501,499,503,504,499,502,498,495,503,501,502,500,503,503,504,499,500,503,499,499,499,498,497,501,500,500,501,500,500,504,499,499,501,498,500,500,499,499,501,499,503,503,499,501,496,502,501,496,503,508,500,498,500,499,501,501,498,502,501,499,501,504,504,500,500,501,505,502,497,499,497,503,502,501,499,502,501,497,502,502,500,499,498,502,500,501,499,502,500,500,497,503,501,505,501,503,498,500,501,504,502,500,499,500,501,502,500,499,503,501,501,495,502,496,498,503,501,504,503,503,502,500,501,501,498,500,500,502,505,505,501,501,496,500,499,497,498,499,503,499,498,499,498,
25,502,500,500,501,500,499,505,496,500,500,498,504,501,503,500,503,504,503,506,499,500,501,502,502,498,503,500,498,501,501,502,499,499,504,502,504,503,504,497,498,498,500,505,501,498,502,503,497,497,499,502,499,501,503,502,498,501,501,506,500,498,501,501,503,497,501,500,500,502,498,503,503,497,502,501,504,504,501,501,500,502,497,498,497,495,503,502,501,498,497,499,504,500,504,502,502,498,499,501,494,501,504,495,497,501,501,497,499,501,502,502,503,499,501,503,503,503,493,499,502,500,495,505,504,503,499,498,500,497,498,503,503,504,497,498,503,501,501,503,500,500,500,498,501,499,499,497,505,498,502,501,499,499,499,502,501,500,503,501,498,504,500,503,504,501,504,502,498,506,500,503,507,497,498,502,501,502,505,502,502,500,501,501,498,499,501,500,501,497,502,501,501,499,502,498,503,498,495,503,501,503,502,502,506,499,500,504,501,499,501,501,499,501,498,502,503,499,500,503,501,503,508,502,498,499,505,503,502,502,498,501,499,502,494,503,503,497,493,502,500,500,501,500,498,504,499,504,500,502,497,499,500,502,505,502,501,
29,501,498,499,502,502,499,504,503,498,500,505,500,502,499,501,498,497,498,501,502,503,500,499,502,498,501,498,500,502,499,499,500,502,498,497,499,500,503,501,501,503,502,501,497,499,502,499,500,499,503,501,500,499,505,499,497,499,505,502,500,501,503,501,498,497,501,500,506,504,500,501,501,496,501,496,503,502,498,500,502,501,504,498,499,496,505,496,502,499,498,500,498,502,501,502,503,505,499,495,499,502,499,498,503,500,499,497,501,502,498,497,501,505,505,502,502,502,502,502,503,502,504,501,504,499,501,496,496,503,504,498,498,500,505,501,501,501,500,501,498,499,499,501,499,501,501,499,502,499,500,501,505,499,500,500,502,500,501,496,503,502,498,500,501,500,506,505,501,504,502,500,507,496,501,498,500,502,497,500,501,504,498,502,503,499,502,502,505,499,502,506,501,502,499,500,507,504,498,502,503,506,501,504,500,501,500,500,502,501,506,502,499,502,502,501,502,500,501,505,502,502,504,499,498,503,498,500,503,502,502,497,503,501,499,500,504,505,501,500,499,504,498,500,504,499,502,497,502,507,502,505,502,498,503,505,501,
33,500,504,497,503,504,501,503,501,503,502,504,504,500,498,502,501,500,503,499,500,501,500,500,499,501,503,498,502,500,500,505,504,500,502,502,501,500,501,501,501,500,498,502,502,500,499,501,501,501,504,498,498,497,500,500,499,502,499,501,499,502,499,503,503,505,500,502,499,504,504,500,496,504,495,499,498,504,502,501,498,498,506,501,500,499,500,500,496,500,500,500,497,495,498,501,500,502,502,503,502,501,498,495,504,501,502,501,499,496,501,499,499,503,502,503,499,500,502,502,499,501,501,496,500,498,501,501,501,502,503,502,499,504,503,504,504,498,504,503,499,500,501,500,502,503,500,500,504,504,504,501,502,503,503,503,504,499,499,498,500,499,503,498,500,507,500,506,498,504,496,500,497,505,502,501,500,500,503,498,506,501,502,497,505,493,501,502,498,500,497,501,501,504,500,501,505,500,503,499,499,494,496,499,499,497,497,502,499,498,500,501,495,498,500,499,506,503,498,499,499,503,502,495,506,505,505,505,501,500,502,498,497,499,508,501,499,502,504,502,501,502,500,501,499,502,504,497,501,501,502,497,497,503,504,503,502,
37,502,500,499,501,501,509,504,506,500,500,501,502,501,505,498,501,498,502,498,500,498,503,497,501,499,501,502,502,498,505,501,497,502,501,502,501,502,501,501,498,501,500,500,503,498,499,501,503,499,498,503,494,501,504,498,502,499,501,504,501,501,499,504,502,501,499,503,498,493,500,500,500,502,502,502,498,503,502,501,500,501,498,503,502,507,500,499,499,501,501,502,501,499,503,499,499,502,505,500,500,497,499,500,505,499,503,505,503,500,503,498,499,493,501,499,495,498,502,501,498,499,499,493,497,499,496,499,503,501,500,499,498,501,500,502,496,502,501,501,499,500,500,499,502,504,501,501,499,502,504,496,500,501,498,505,501,499,498,503,504,497,503,501,500,505,500,502,500,496,495,501,498,503,504,501,498,500,501,498,501,497,497,497,504,502,499,500,497,501,501,498,503,504,500,499,498,502,502,500,501,503,503,500,500,503,496,505,499,500,498,501,502,498,498,502,498,502,493,503,498,501,500,502,499,505,505,498,496,503,498,499,502,497,502,499,502,504,509,497,500,502,504,501,500,500,501,499,500,505,502,500,503,505,504,501,504,
