#1,01-Jan-2009 02:02:59,0                 
-1.34e-08,0
-1.33e-08,0
-1.32e-08,0
-1.31e-08,0
-1.3e-08,0
-1.29e-08,0
-1.28e-08,0
-1.27e-08,0
-1.26e-08,0
-1.25e-08,0
-1.24e-08,0
-1.23e-08,0
-1.22e-08,0
-1.21e-08,0
-1.2e-08,0
-1.19e-08,0
-1.18e-08,0
-1.17e-08,0
-1.16e-08,0
-1.15e-08,0
-1.14e-08,0
-1.13e-08,0
-1.12e-08,0
-1.11e-08,0
-1.1e-08,0
-1.09e-08,0
-1.08e-08,0
-1.07e-08,0
-1.06e-08,0
-1.05e-08,0
-1.04e-08,0
-1.03e-08,0
-1.02e-08,0
-1.01e-08,0
-1e-08,0
-9.9e-09,0
-9.8e-09,0
-9.7e-09,0
-9.6e-09,0
-9.5e-09,0
-9.4e-09,0
-9.3e-09,0
-9.2e-09,0
-9.1e-09,0
-9e-09,0
-8.9e-09,0
-8.8e-09,0
-8.7e-09,0
-8.6e-09,0
-8.5e-09,0
-8.4e-09,0
-8.3e-09,0
-8.2e-09,0
-8.1e-09,0
-8e-09,0
-7.9e-09,0
-7.8e-09,0
-7.7e-09,0
-7.6e-09,0
-7.5e-09,0
-7.4e-09,0
-7.3e-09,0
-7.2e-09,0
-7.1e-09,0
-7e-09,0
-6.9e-09,0
-6.8e-09,0
-6.7e-09,0
-6.6e-09,0
-6.5e-09,0
-6.4e-09,0
-6.3e-09,0
-6.2e-09,0
-6.1e-09,0
-6e-09,0
-5.9e-09,0
-5.8e-09,0
-5.7e-09,0
-5.6e-09,0
-5.5e-09,0
-5.4e-09,0
-5.3e-09,0
-5.2e-09,0
-5.1e-09,0
-5e-09,0
-4.9e-09,0
-4.8e-09,0
-4.7e-09,0
-4.6e-09,0
-4.5e-09,0
-4.4e-09,0
-4.3e-09,0
-4.2e-09,0
-4.1e-09,0
-4e-09,0
-3.9e-09,0
-3.8e-09,0
-3.7e-09,0
-3.6e-09,0
-3.5e-09,0
-3.4e-09,0
-3.3e-09,0
-3.2e-09,0
-3.1e-09,0
-3e-09,0
-2.9e-09,0
-2.8e-09,0
-2.7e-09,0
-2.6e-09,0
-2.5e-09,0
-2.4e-09,0
-2.3e-09,0
-2.2e-09,0
-2.1e-09,0
-2e-09,0
-1.9e-09,0
-1.8e-09,0
-1.7e-09,0
-1.6e-09,0
-1.5e-09,0
-1.4e-09,0
-1.3e-09,0
-1.2e-09,0
-1.1e-09,0
-1e-09,0
-9e-10,0
-8e-10,0
-7e-10,0
-6e-10,0
-5e-10,0
-4e-10,0
-3e-10,0
-2e-10,0
-1e-10,0
-3.983e-23,0
1e-10,0
2e-10,0
3e-10,0
4e-10,0
